id,category,author,title,year,type,url,priority
acemoglu-mitsloan-not-improving-productivity,skeptic,Daron Acemoglu,AI Is Not Improving Productivity: Nobel Laureate Daron Acemoglu,2024,interview,https://sloanreview.mit.edu/audio/ai-is-not-improving-productivity-nobel-laureate-daron-acemoglu/,2
gordon-nyfed-skeptical-view,skeptic,Robert Gordon,The Future Of U.S. Productivity Growth: A Skeptical View,2024,report,https://www.newyorkfed.org/medialibrary/media/research/conference/2024/AMEC%20US%20Productivity/Sessiontrue3_Gordon_LGAtrueNYFedtrueFuturetrueoftrueLP_240216,1
romer-mitsloan-hype-skepticism,skeptic,Paul Romer,AI Hype and Skepticism: Economist Paul Romer,2024,interview,https://sloanreview.mit.edu/audio/ai-hype-and-skepticism-economist-paul-romer/,1
romer-scmp-diminishing-returns,skeptic,Paul Romer,"Economist Paul Romer sees AI as hype, FDI real path to growth",2024,interview,https://www.scmp.com/tech/policy/article/3264731/nobel-laureate-paul-romer-sees-diminishing-returns-ai-fdi-still-killer-app-emerging-economies,2
cahn-sequoia-600b-question,skeptic,David Cahn,AI's $600B Question,2024,report,https://sequoiacap.com/article/ais-600b-question/,1
chanos-inet-casino-capitalism,skeptic,Jim Chanos,"Jim Chanos on Crypto, AI, and Casino Capitalism",2025,interview,https://www.ineteconomics.org/perspectives/blog/jim-chanos-on-crypto-ai-and-casino-capitalism,1
chanos-yahoo-dotcom-bubble,skeptic,Jim Chanos,Jim Chanos warns AI spending boom mirrors dot-com bubble risks,2026,interview,https://finance.yahoo.com/news/jim-chanos-warns-ai-spending-171853416.html,2
kupperman-400-billion-ai,skeptic,Harris Kupperman,How To Lose $400 Billion In AI: Harris Kupperman,2025,interview,https://quoththeraven.substack.com/p/a-case-against-the-ai-boom-harris,2
kupperman-ai-mania-end,skeptic,Harris Kupperman,AI Mania Is About To End: Harris Kupperman,2026,interview,https://quoththeraven.substack.com/p/ai-mania-is-about-to-end-harris-kupperman,1
thompson-beyond-ai-exposure-cv,skeptic,Neil Thompson,Beyond AI Exposure: Which Tasks are Cost-Effective to Automate with Computer Vision?,2024,report,https://futuretech.mit.edu/news/beyond-ai-exposure-which-tasks-are-cost-effective-to-automate-with-computer-vision,1
mitchell-narayanan-cutting-hype,skeptic,Melanie Mitchell & Arvind Narayanan,A Guide to Cutting Through AI Hype: Arvind Narayanan and Melanie Mitchell Discuss Artificial and Human Intelligence,2025,blog,https://blog.citp.princeton.edu/2025/04/02/a-guide-to-cutting-through-ai-hype-arvind-narayanan-and-melanie-mitchell-discuss-artificial-and-human-intelligence/,1
mitchell-aei-harder-than-think,skeptic,Melanie Mitchell,Why Artificial Intelligence Is Harder Than We Think: My Long-read Q&A with Melanie Mitchell,2023,interview,https://www.aei.org/economics/why-artificial-intelligence-is-harder-than-we-think-my-long-read-qa-with-melanie-mitchell/,3
bender-hanna-ai-con-book,skeptic,Emily M. Bender & Alex Hanna,The AI Con: How to Fight Big Tech's Hype and Create the Future We Want,2025,book,https://en.wikipedia.org/wiki/The_AI_Con,1
chollet-dwarkesh-llms-no-agi,skeptic,François Chollet,"Francois Chollet, Mike Knoop - LLMs won't lead to AGI - $1,000,000 Prize to find true solution",2024,interview,https://www.dwarkesh.com/p/francois-chollet,3
brooks-predictions-scorecard-2026,skeptic,Rodney Brooks,"Predictions Scorecard, 2026 January 01",2026,blog,https://rodneybrooks.com/predictions-scorecard-2026-january-01/,1
newport-why-isnt-ai-taking-jobs,skeptic,Cal Newport,Why Isn't AI Taking Our Jobs?,2025,blog,https://calnewport.com/why-isnt-ai-taking-our-jobs/,1
newport-ai-workforce-2025,skeptic,Cal Newport,"Why Didn't AI ""Join the Workforce"" in 2025?",2026,blog,https://calnewport.com/why-didnt-ai-join-the-workforce-in-2025/,1
dthompson-case-against-jobs-apocalypse,skeptic,Derek Thompson,The Case Against the AI Job Apocalypse,2026,interview,https://www.theringer.com/podcasts/plain-english-with-derek-thompson/2026/05/12/the-case-against-the-ai-job-apocalypse,1
muir-forbes-jobs-apocalypse-called-off,skeptic,Don Muir,The Jobs Apocalypse Was Just Called Off By The People Who Predicted It,2026,essay,https://www.forbes.com/sites/donmuir/2026/07/25/the-jobs-apocalypse-was-just-called-off-by-the-people-who-predicted-it/,1
shiller-fortune-self-fulfilling-prophecy,skeptic,Robert Shiller,Nobel laureate economist warns AI jobs apocalypse fears could become a self-fulfilling prophesy,2026,interview,https://fortune.com/2026/06/27/ai-job-apocalypse-backlash-robert-shiller-nobel/,1
armstrong-ft-unhedged-ai-bubble,skeptic,Robert Armstrong,"FT Unhedged: AI bubble fears, US shutdown chaos & the $1.7tn shadow bank risk",2025,interview,https://www.biznews.com/interviews/members-only-ft-unhedged-ai-bubble-fears,3
